"airtableID","Id","Author","[person]","[news item]","Name [Role]"
"","[apdp.news.000662] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Mentioned Poet)","","['recOo2kpeQuQEciaC']","['recFwIlEv85rW9Z4l']","Mentioned Poet"
"","[apdp.news.000662] ""Gordimer, Nadine 
(1923-2014)"" (Writer)","","['recXnMjnpFniojKZ9']","['recFwIlEv85rW9Z4l']","Writer"
"","[apdp.news.000662] ""Marechera, Dambudzo 
(1952-1987)"" (Mentioned Poet)","","['rec27lGFoJpJNTgpi']","['recFwIlEv85rW9Z4l']","Mentioned Poet"
"","[apdp.news.000662] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recFwIlEv85rW9Z4l']","Writer"
"","[apdp.news.000662] ""Serote, Mongane Wally 
(1944-)"" (Poet)","","['recADnJms1RS8ueJD']","['recFwIlEv85rW9Z4l']","Poet"
"","[apdp.news.000662] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Mentioned Poet)","","['recrkX4daZNLsq0cZ']","['recFwIlEv85rW9Z4l']","Mentioned Poet"
"","[apdp.news.000662] ""wa Thiong'o, Ngugi 'James' 
(1938-)"" (Writer)","","['rec37zp2sfvgsuWjX']","['recFwIlEv85rW9Z4l']","Writer"
"","[apdp.news.000663] ""Chittenden, Maurice 
(-)"" (Reporter)","","['rech2lXceMIhv6NGb']","['recolyS8ooaKO8RwY']","Reporter"
"","[apdp.news.000663] ""Marsden, Eric 
(-)"" (Reporter)","","['reczxnZeT4c762299']","['recolyS8ooaKO8RwY']","Reporter"
"","[apdp.news.000663] ""Moloise, Benjamin 
(1955-1985)"" (Mentioned Poet)","","['reclRsCpN7UKUY3Tk']","['recolyS8ooaKO8RwY']","Mentioned Poet"
"","[apdp.news.000664] ""Ellsworth-Jones, Will 
(-)"" (Reporter)","","['recWmkIarvcPxMEaS']","['rectyFpz9TVUBrHrO']","Reporter"
"","[apdp.news.000664] ""Moloise, Benjamin 
(1955-1985)"" (Mentioned Poet)","","['reclRsCpN7UKUY3Tk']","['rectyFpz9TVUBrHrO']","Mentioned Poet"
"","[apdp.news.000665] ""Botha, Pieter Willem 
(1916-2006)"" (Politician)","","['rec0d9UQE6QflSqQ8']","['recCMeStt6oGVRTLs']","Politician"
"","[apdp.news.000665] ""Marsden, Eric 
(-)"" (Reporter)","","['reczxnZeT4c762299']","['recCMeStt6oGVRTLs']","Reporter"
"","[apdp.news.000665] ""Moloise, Benjamin 
(1955-1985)"" (Mentioned Poet)","","['reclRsCpN7UKUY3Tk']","['recCMeStt6oGVRTLs']","Mentioned Poet"
"","[apdp.news.000666] ""Auden, Wystan Hugh 'W. H.' 
(1907-1973)"" (Mentioned Poet)","","['recA21MaYTugsYbrg']","['recXsuhxH373tn1YJ']","Mentioned Poet"
"","[apdp.news.000666] ""Ginsberg, Allen 
(1926-1997)"" (Mentioned Poet)","","['rec9yk6mPMSho9aYo']","['recXsuhxH373tn1YJ']","Mentioned Poet"
"","[apdp.news.000666] ""Kinsella, Thomas 
(1928-)"" (Mentioned Poet)","","['recGOXsh2ift0eDG3']","['recXsuhxH373tn1YJ']","Mentioned Poet"
"","[apdp.news.000666] ""Mtshali, Oswald Mbuyiseni 
(1940-)"" (Mentioned Poet)","","['reczK3i9PQzDoN6ks']","['recXsuhxH373tn1YJ']","Mentioned Poet"
"","[apdp.news.000666] ""Popa, Vasko 
(1922-1991)"" (Mentioned Poet)","","['recmGpVJVggDDJTex']","['recXsuhxH373tn1YJ']","Mentioned Poet"
"","[apdp.news.000666] ""Porter, Peter 
(1929-2010)"" (Mentioned Poet)","","['rec7wAHVxo0a23WaU']","['recXsuhxH373tn1YJ']","Mentioned Poet"
"","[apdp.news.000668] ""Mtshali, Oswald Mbuyiseni 
(1940-)"" (Mentioned Poet)","","['reczK3i9PQzDoN6ks']","['recDF2ZQGL8uCPj0b']","Mentioned Poet"
"","[apdp.news.000668] ""Young, Hugo 'Smelter' 
(1938-2003)"" (Critic)","","['recPSeCmKETD8ZTgJ']","['recDF2ZQGL8uCPj0b']","Critic"
"","[apdp.news.000669] ""Ntuli, Pitika 
(1942-)"" (Mentioned Poet)","","['recPgm4Uyjhs03RyH']","['recPvkrbwdOKufuYP']","Mentioned Poet"
"","[apdp.news.000670] ""Oculi, Okello 
(1942-)"" (Poet)","","['recKFUhU4E0dTcJIJ']","['recFL1aRHOJVZTYVZ']","Poet"
"","[apdp.news.000671] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recl1WMi7i3yxDmEB']","Poet"
"","[apdp.news.000672] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Mentioned Poet)","","['recOo2kpeQuQEciaC']","['recLwVLBdHUqSvdrf']","Mentioned Poet"
"","[apdp.news.000672] ""Fanon, Frantz Omar 'Ibrahim' 
(1925-1961)"" (Critic)","","['recCYtX6FIbStbTkt']","['recLwVLBdHUqSvdrf']","Critic"
"","[apdp.news.000672] ""Mazrui, Ali Al'amin 
(1933-2014)"" (Critic) - author","True","['recMvAhBWPxoch33v']","['recLwVLBdHUqSvdrf']","Critic"
"","[apdp.news.000672] ""Obote, Milton 
(-)"" (Politician)","","['recOuVrLp61eTLMtz']","['recLwVLBdHUqSvdrf']","Politician"
"","[apdp.news.000672] ""Oculi, Okello 
(1942-)"" (Mentioned Poet)","","['recKFUhU4E0dTcJIJ']","['recLwVLBdHUqSvdrf']","Mentioned Poet"
"","[apdp.news.000672] ""P'Bitek, Okot 
(1931-1982)"" (Mentioned Poet)","","['recHO9AeFrAOe1QdE']","['recLwVLBdHUqSvdrf']","Mentioned Poet"
"","[apdp.news.000672] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Mentioned Poet)","","['recrkX4daZNLsq0cZ']","['recLwVLBdHUqSvdrf']","Mentioned Poet"
"","[apdp.news.000673] ""Hill, Geoffrey 
(1932-2016)"" (Mentioned Poet)","","['rec41bkq0M2qDFdjj']","['recLRGJUWXnl7NHQw']","Mentioned Poet"
"","[apdp.news.000673] ""Kunitz, Stanley 
(-)"" (Mentioned Poet)","","['recZhXJAlXgXH7Jqd']","['recLRGJUWXnl7NHQw']","Mentioned Poet"
"","[apdp.news.000673] ""Okai, Atukwei 'John' 
(1941-2018)"" (Mentioned Poet)","","['recNk4oqSzYFgciSx']","['recLRGJUWXnl7NHQw']","Mentioned Poet"
"","[apdp.news.000674] ""Hill, Geoffrey 
(1932-2016)"" (Mentioned Poet)","","['rec41bkq0M2qDFdjj']","['recOVwCmbBEwJH2tu']","Mentioned Poet"
"","[apdp.news.000674] ""Kunitz, Stanley 
(-)"" (Mentioned Poet)","","['recZhXJAlXgXH7Jqd']","['recOVwCmbBEwJH2tu']","Mentioned Poet"
"","[apdp.news.000674] ""Lyman, Andrews 
(-)"" (Critic)","","['rec28aD9Mslx6bzPp']","['recOVwCmbBEwJH2tu']","Critic"
"","[apdp.news.000674] ""Okai, Atukwei 'John' 
(1941-2018)"" (Mentioned Poet)","","['recNk4oqSzYFgciSx']","['recOVwCmbBEwJH2tu']","Mentioned Poet"
"","[apdp.news.000676] ""Birrell, Ian 
(-)"" (Reporter)","","['recpS4eyTuqLYo7jL']","['recjV32JHQqqFWpLf']","Reporter"
"","[apdp.news.000676] ""Lees, Caroline 
(-)"" (Reporter)","","['rec4G4dnEL7GjfHP2']","['recjV32JHQqqFWpLf']","Reporter"
"","[apdp.news.000676] ""Okri, Ben 
(1959-)"" (Mentioned Poet)","","['recRIfDTZDIHzLGPC']","['recjV32JHQqqFWpLf']","Mentioned Poet"
"","[apdp.news.000677] ""Okri, Ben 
(1959-)"" (Mentioned Poet)","","['recRIfDTZDIHzLGPC']","['recB8eCW5k55DLdUe']","Mentioned Poet"
"","[apdp.news.000678] ""Fielding, Helen 
(-)"" (Reporter)","","['recnfvXDN4HUC7a3t']","['rec5SWYLUqKDGEzci']","Reporter"
"","[apdp.news.000678] ""Okri, Ben 
(1959-)"" (Mentioned Poet)","","['recRIfDTZDIHzLGPC']","['rec5SWYLUqKDGEzci']","Mentioned Poet"
"","[apdp.news.000679] ""Okri, Ben 
(1959-)"" (Mentioned Poet)","","['recRIfDTZDIHzLGPC']","['recr0cqofqhajnnyT']","Mentioned Poet"
"","[apdp.news.000682] ""Huddleston, Trevor 
(-)"" ()","","['recmfvH2oqxLxn8Pf']","['recFImb3P4YFDqsWE']",""
"","[apdp.news.000682] ""Paton, Alan 
(1903-1988)"" (Mentioned Poet)","","['recTWiV1axyEJr0fq']","['recFImb3P4YFDqsWE']","Mentioned Poet"
"","[apdp.news.000683] ""Dromgoole, Dominic 
(-)"" (Reporter)","","['rec5d9eTZHMDF2JI1']","['recpz7V7ijle1Elrw']","Reporter"
"","[apdp.news.000683] ""Plaatje, Solomon Tshekisho 
(1876-1932)"" (Mentioned Poet)","","['recNAQVBBlO8rp7LF']","['recpz7V7ijle1Elrw']","Mentioned Poet"
"","[apdp.news.000684] ""Pringle, Thomas 
(1780-1834)"" (Mentioned Poet)","","['recjcqo5Xbuadsw29']","['recMKjFQRwcYXNVX3']","Mentioned Poet"
"","[apdp.news.000684] ""Scot, Robert 
(-)"" (Reporter)","","['recXWs3ewjqfvQ1uD']","['recMKjFQRwcYXNVX3']","Reporter"
"","[apdp.news.000685] ""Pringle, Thomas 
(1780-1834)"" (Mentioned Poet)","","['recjcqo5Xbuadsw29']","['reclg9nSJcTo3lkaa']","Mentioned Poet"
"","[apdp.news.000685] ""R, J M 
(-)"" (Reporter)","","['rechzgu3o8XV2olP5']","['reclg9nSJcTo3lkaa']","Reporter"
"","[apdp.news.000686] ""Pringle, Thomas 
(1780-1834)"" (Poet)","","['recjcqo5Xbuadsw29']","['recRyvlZI1bUAT5I3']","Poet"
"","[apdp.news.000687] ""Pringle, Thomas 
(1780-1834)"" (Poet)","","['recjcqo5Xbuadsw29']","['recj4G9lhnCQBD5zl']","Poet"
"","[apdp.news.000688] ""Rive, Richard 
(1931-1989)"" (Poet)","","['rec7pcqq0K5J5hgiJ']","['rec08A5tfoJ9t5d5r']","Poet"
"","[apdp.news.000688] ""Rundall, Jeremy  
(-)"" (Reporter)","","['recSaCZDbAs96qOx4']","['rec08A5tfoJ9t5d5r']","Reporter"
"","[apdp.news.000689] ""Allan, Elkan 
(-)"" (Reporter)","","['recEcKplhkms0F9GX']","['rec11JhFo2Pdj9ESh']","Reporter"
"","[apdp.news.000689] ""Rive, Richard 
(1931-1989)"" (Poet)","","['rec7pcqq0K5J5hgiJ']","['rec11JhFo2Pdj9ESh']","Poet"
"","[apdp.news.000690] ""Brutus, Dennis Vincent 
(1924-2009)"" (Mentioned Poet)","","['recaLBDKPomp4cstB']","['recV9AERqQFpRBtyj']","Mentioned Poet"
"","[apdp.news.000690] ""Connolly, Cyril Vernon 'Cyril Connolly' 
(1903-1974)"" (Critic)","","['recJprzU0vEqwgMv1']","['recV9AERqQFpRBtyj']","Critic"
"","[apdp.news.000690] ""Craveirinha, José 
(1922-2003)"" (Mentioned Poet)","","['recQwkjGCKI3HNsjI']","['recV9AERqQFpRBtyj']","Mentioned Poet"
"","[apdp.news.000690] ""La Guma, Alex 
(1924-1985)"" (Mentioned Poet)","","['recmqnYK6lqXw6wLD']","['recV9AERqQFpRBtyj']","Mentioned Poet"
"","[apdp.news.000690] ""Mphahlele, Ezekiel 'Es'kia' 
(1919-2008)"" (Editor)","","['recnNkf2IUSFuHWfT']","['recV9AERqQFpRBtyj']","Editor"
"","[apdp.news.000690] ""Neto, António Agostinho 'Agostinho Neto' 
(1922-1979)"" (Mentioned Poet)","","['recWuPkXWOqYlMcey']","['recV9AERqQFpRBtyj']","Mentioned Poet"
"","[apdp.news.000690] ""Rive, Richard 
(1931-1989)"" (Mentioned Poet)","","['rec7pcqq0K5J5hgiJ']","['recV9AERqQFpRBtyj']","Mentioned Poet"
"","[apdp.news.000690] ""Senghor, Léopold Sédar 
(1906-2001)"" (Mentioned Poet)","","['recBdxaNWIHd4zhkg']","['recV9AERqQFpRBtyj']","Mentioned Poet"
"","[apdp.news.000691] ""Cox, Harold 
(-)"" (Critic)","","['rec4J2cB9WYM6fu18']","['rec8Q8cAp7t21O57K']","Critic"
"","[apdp.news.000691] ""Scully, William Charles 'W. C.' 
(1855-1943)"" (Mentioned Poet)","","['recI7RKKlxAPM2YQz']","['rec8Q8cAp7t21O57K']","Mentioned Poet"
"","[apdp.news.000692] ""Hope, Christopher 
(1944-)"" (Mentioned Poet)","","['recRT3BRC72sBNfZo']","['recdrxGty73tsE5Ra']","Mentioned Poet"
"","[apdp.news.000692] ""Kuzwayo, Ellen 
(1914-2006)"" (Mentioned Poet)","","['recvMAV6rkSTlapTx']","['recdrxGty73tsE5Ra']","Mentioned Poet"
"","[apdp.news.000692] ""Sepamla, Sydney 'Sydney Sipho Sepamla' 
(1932-2007)"" (Poet)","","['reccGeA0Fw8BFLrrn']","['recdrxGty73tsE5Ra']","Poet"
"","[apdp.news.000693] ""Potts, Paul  
(-)"" (Reporter)","","['reczhU73FfB0xvk1w']","['recRHzX2Ecm48iNzt']","Reporter"
"","[apdp.news.000693] ""Wright, David 
(1920-1994)"" (Poet)","","['recX3e6HGV46vJgzl']","['recRHzX2Ecm48iNzt']","Poet"
"","[apdp.news.000694] ""Theroux, Paul 
(1941-)"" (Critic)","","['recFbVNBqrHXtsBjz']","['reckXEc1hh7uzq3jY']","Critic"
"","[apdp.news.000697] ""Breytenbach, Breyten 
(1939-)"" (Poet)","","['recIGSwI3zYEGJaaM']","['recKbeUzTIwYFfLbQ']","Poet"
"","[apdp.news.000697] ""van Heerden, Ernst 
(1916-1997)"" (Poet)","","['recu43DbrUayW9AhJ']","['recKbeUzTIwYFfLbQ']","Poet"
"","[apdp.news.000697] ""Vanwyk Louw, Nicholaas Petrus 
(1906-1970)"" (Poet)","","['recTaUK751BGeaobm']","['recKbeUzTIwYFfLbQ']","Poet"
"","[apdp.news.000699] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","['rectTqEoiRagxby96']","Poet"
"","[apdp.news.000700] ""Gibson, Richard 
(-)"" (Reporter)","","['recq90DXekyLk1vA2']","['recZxnfH2tcBC3Rrk']","Reporter"
"","[apdp.news.000700] ""Tansi, Sony Labou 
(-)"" (Writer)","","['reczeUzOnVayz6tx3']","['recZxnfH2tcBC3Rrk']","Writer"
"","[apdp.news.000700] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","['recZxnfH2tcBC3Rrk']","Poet"
"","[apdp.news.000701] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recCwyQkLEAnPxkhr']","Poet"
"","[apdp.news.000702] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recju6nwruXdPOz6g']","Poet"
"","[apdp.news.000703] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recZCOkd685nec5ew']","Poet"
"","[apdp.news.000704] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['reczrJXYzU2d66bZT']","Poet"
"","[apdp.news.000705] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recDbyy3Yo4SPPfhc']","Poet"
"","[apdp.news.000706] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recMNeMR0v83n98tE']","Poet"
"","[apdp.news.000707] ""Deveson, Tom 
(-)"" (Critic)","","['reco5Rj4YaxLPfw7w']","['recqKpKmHBlZ9e542']","Critic"
"","[apdp.news.000707] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recqKpKmHBlZ9e542']","Poet"
"","[apdp.news.000708] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rece6PogiU0ULyOAr']","Poet"
"","[apdp.news.000709] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec5FhRzZjo5tnN79']","Poet"
"","[apdp.news.000710] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recRg0jyUYy26CZpi']","Poet"
"","[apdp.news.000711] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec9M59TmZHevdHf7']","Poet"
"","[apdp.news.000711] ""Smith, Ali 
(-)"" (Writer)","","['rec8Wzy4uRMxwXXUa']","['rec9M59TmZHevdHf7']","Writer"
"","[apdp.news.000712] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recloljI415nEyAdW']","Poet"
"","[apdp.news.000713] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['reczr6XlytxvbxcNH']","Poet"
"","[apdp.news.000714] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recs4CKE7vHAovhfS']","Poet"
"","[apdp.news.000714] ""Rushdie, Salman 
(1947-)"" (Writer)","","['recEzmQ9oZ8cnWoAM']","['recs4CKE7vHAovhfS']","Writer"
"","[apdp.news.000715] ""Boyd, William 
(1952-)"" (Writer)","","['recSYHHo06oyCU0b7']","['rechxMk9iCuWThgDJ']","Writer"
"","[apdp.news.000715] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rechxMk9iCuWThgDJ']","Poet"
"","[apdp.news.000715] ""Pinter, Harold 
(1930-2008)"" (Writer)","","['recYrAieyKNR1sBq3']","['rechxMk9iCuWThgDJ']","Writer"
"","[apdp.news.000715] ""Saro-Wiwa, Ken 
(1941-1995)"" (Writer)","","['recmFLKhxO7oJeQEe']","['rechxMk9iCuWThgDJ']","Writer"
"","[apdp.news.000715] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Mentioned Poet)","","['recrkX4daZNLsq0cZ']","['rechxMk9iCuWThgDJ']","Mentioned Poet"
"","[apdp.news.000716] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recqr5CQWkpnOMkyB']","Poet"
"","[apdp.news.000717] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recy6IzDAo8WSIqM3']","Poet"
"","[apdp.news.000718] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec3Wpf1yqfWp76iZ']","Poet"
"","[apdp.news.000719] ""Emecheta, Buchi 
(1944-2017)"" (Writer)","","['recMe6Fg11iEDItZk']","['recJ3ohQWH7wfxtzA']","Writer"
"","[apdp.news.000719] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recJ3ohQWH7wfxtzA']","Poet"
"","[apdp.news.000720] ""Donovan, Paul 
(-)"" (Reporter)","","['recnDIRkWuqT9K03K']","['recJAvODQeFsisv62']","Reporter"
"","[apdp.news.000720] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recJAvODQeFsisv62']","Poet"
"","[apdp.news.000721] ""Carpenter , Humphrey William Bouverie 'Humphrey Carpenter ' 
(1046-2005)"" (Reporter)","","['recuA9iDAITkPZANf']","['rec6AVNcvDZFimqgA']","Reporter"
"","[apdp.news.000721] ""Okri, Ben 
(1959-)"" (Mentioned Poet)","","['recRIfDTZDIHzLGPC']","['rec6AVNcvDZFimqgA']","Mentioned Poet"
"","[apdp.news.000722] ""Beyala, Calixthe 
(-)"" (Writer)","","['rec1v9Q1csdMsxCxz']","['rec44LTbVEhxEZT1M']","Writer"
"","[apdp.news.000722] ""Gill , A. A 
(-)"" (Critic)","","['recfwmPO18VUbHksW']","['rec44LTbVEhxEZT1M']","Critic"
"","[apdp.news.000722] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['rec44LTbVEhxEZT1M']","Writer"
"","[apdp.news.000723] ""Boyd, William 
(1952-)"" (Writer)","","['recSYHHo06oyCU0b7']","['recUgOojrwKRCWa30']","Writer"
"","[apdp.news.000723] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recUgOojrwKRCWa30']","Poet"
"","[apdp.news.000724] ""Craig, Amanda 
(-)"" (Reporter)","","['rec5qjzgIzXFoTzTp']","['recqZXfdcLSLWJB1L']","Reporter"
"","[apdp.news.000724] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recqZXfdcLSLWJB1L']","Poet"
"","[apdp.news.000725] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['reckSuATnjSsJx3df']","Poet"
"","[apdp.news.000726] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['reckB80IvQi5Ib1if']","Poet"
"","[apdp.news.000727] ""Okri, Ben 
(1959-)"" (Author)","","['recRIfDTZDIHzLGPC']","['recSHiEAcrRfu8Cxh']","Author"
"","[apdp.news.000728] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec76DmVrQyiRLUPl']","Poet"
"","[apdp.news.000729] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['rec756mYRXvjcXZLQ']","Writer"
"","[apdp.news.000730] ""Brooks, Richard 
(-)"" (Reporter)","","['recqAADXb7iwHeIZ3']","['recmdoRKpglkbmyED']","Reporter"
"","[apdp.news.000730] ""Naipaul , Shivadhar Srinivasa  'Shiva Naipaul' 
(1945-1985)"" (Writer)","","['rec4EoigWkQ2geJe9']","['recmdoRKpglkbmyED']","Writer"
"","[apdp.news.000730] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recmdoRKpglkbmyED']","Writer"
"","[apdp.news.000730] ""Roy, Arundhati 
(-)"" (Writer)","","['recAgj9CyCgjO9gs3']","['recmdoRKpglkbmyED']","Writer"
"","[apdp.news.000730] ""Rushdie, Salman 
(1947-)"" (Writer)","","['recEzmQ9oZ8cnWoAM']","['recmdoRKpglkbmyED']","Writer"
"","[apdp.news.000731] ""Lees, Caroline 
(-)"" (Reporter)","","['rec4G4dnEL7GjfHP2']","['recdgulix7XqhrxLL']","Reporter"
"","[apdp.news.000731] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recdgulix7XqhrxLL']","Writer"
"","[apdp.news.000732] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec3J8EsY3jO6aCr8']","Poet"
"","[apdp.news.000732] ""Rushdie, Salman 
(1947-)"" (Writer)","","['recEzmQ9oZ8cnWoAM']","['rec3J8EsY3jO6aCr8']","Writer"
"","[apdp.news.000733] ""Brooks, Richard 
(-)"" (Reporter)","","['recqAADXb7iwHeIZ3']","['recHzSHNjEoiBBxgw']","Reporter"
"","[apdp.news.000733] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recHzSHNjEoiBBxgw']","Poet"
"","[apdp.news.000734] ""Carey, Peter Philip 'Peter Carey' 
(1943-)"" (Writer)","","['recppmn5TIRgY4Gje']","['recKY36yYKZj6GkRx']","Writer"
"","[apdp.news.000734] ""Dugdale, John 
(-)"" (Reporter)","","['recPts0oHSTfkvaON']","['recKY36yYKZj6GkRx']","Reporter"
"","[apdp.news.000734] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recKY36yYKZj6GkRx']","Writer"
"","[apdp.news.000735] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recv9P60NCA9l5RLz']","Writer"
"","[apdp.news.000735] ""Stowy,  Walter F 
(-)"" (Reporter)","","['recYOyPrpanjRdtOz']","['recv9P60NCA9l5RLz']","Reporter"
"","[apdp.news.000736] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recBGkiiPMzjxHs8b']","Writer"
"","[apdp.news.000736] ""Porlock, Harvey 
(-)"" (Critic)","","['recrGW1Ht1FVdogoG']","['recBGkiiPMzjxHs8b']","Critic"
"","[apdp.news.000737] ""Amis, Martin 
(-)"" (Writer)","","['recInXpzZfjue6AH9']","['recDHQqDxwf8OKeFd']","Writer"
"","[apdp.news.000737] ""di Giovanni, Janine 
(-)"" (Reporter)","","['recIVWuW9KL5o1c9i']","['recDHQqDxwf8OKeFd']","Reporter"
"","[apdp.news.000737] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recDHQqDxwf8OKeFd']","Writer"
"","[apdp.news.000738] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recCSNnenB0obTzco']","Poet"
"","[apdp.news.000738] ""Shrimpton, Nicholas  
(-)"" (Critic)","","['rec0LL4jPULwAvzZw']","['recCSNnenB0obTzco']","Critic"
"","[apdp.news.000739] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['rec0DcyXOzqp8JuUl']","Writer"
"","[apdp.news.000740] ""Okri, Ben 
(1959-)"" (Writer)","","['recRIfDTZDIHzLGPC']","['recGcfyCtbAalA19y']","Writer"
"","[apdp.news.000741] ""D'Souza, Christa 
(-)"" (Reporter)","","['reckx8a0fFbgStvJB']","['recAMo8xw85bZziUQ']","Reporter"
"","[apdp.news.000741] ""Mooney, Bel 
(-)"" (Writer)","","['recPiQAO6Q7lGT40c']","['recAMo8xw85bZziUQ']","Writer"
"","[apdp.news.000741] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recAMo8xw85bZziUQ']","Poet"
"","[apdp.news.000742] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recwfVskMD36iJUnp']","Poet"
"","[apdp.news.000743] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recRp4wcHyyy5rICy']","Poet"
"","[apdp.news.000744] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec4AahGHxoz7Z6kF']","Poet"
"","[apdp.news.000746] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recsRr68VzMaf6v59']","Poet"
"","[apdp.news.000747] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['rec8fMqXKoo0HqJkV']","Poet"
"","[apdp.news.000748] ""Landesman, Cosmo 
(-)"" (Critic)","","['reccvIXmmLMAkhVzX']","['recw593q9nO8XaegX']","Critic"
"","[apdp.news.000748] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recw593q9nO8XaegX']","Poet"
"","[apdp.news.000749] ""Frangoul, Anmar 
(-)"" (Reporter)","","['recZvtM2Yxm2o083h']","['recwidGcnpezMwhcs']","Reporter"
"","[apdp.news.000749] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recwidGcnpezMwhcs']","Poet"
"","[apdp.news.000750] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recr4VSxZZXigTMzO']","Poet"
"","[apdp.news.000751] ""Mooney, Bel 
(-)"" (Poet)","","['recPiQAO6Q7lGT40c']","['recGUyzgAuMz2nDq3']","Poet"
"","[apdp.news.000751] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recGUyzgAuMz2nDq3']","Poet"
"","[apdp.news.000753] ""Okri, Ben 
(1959-)"" (Poet)","","['recRIfDTZDIHzLGPC']","['recGbtVshbXqsWOdC']","Poet"
