"airtableID","Primary Field","Author","[person]","[works]","Name [Role]"
"","[apdp.work.000024] ""Felton, Felix 'Robert Forbes Felton ' 
(1911-1972)"" (Author) - author","True","['recJsC2vT3V4DEdku']","['recyTuOAXKKT6IPNY']","Author"
"","[apdp.work.000105] ""Larkin, Philip 
(1922-1985)"" (Editor) - author","True","['recrxrwpIKwPh6qu3']","['recpNIFj9mLc78MEh']","Editor"
"","[apdp.work.000173] ""Lewis, Wyndham 'Percy' 
(1882-1957)"" (Author) - author","True","['reczEex5xvn03w3cV']","['recIouYDrTyfiMavG']","Author"
"","[apdp.work.000226] ""Nicolson, Nigel 
(1917-2004)"" (Author) - author","True","['recUwzb59mE7Ub5g0']","['recMedjeCqzXUYvRs']","Author"
"","[] ""Nicolson, Nigel 
(1917-2004)"" (Author)","","['recUwzb59mE7Ub5g0']","","Author"
"","[] ""Sackville-West, Vita 
(1892-1962)"" (Poet)","","['rec22w3NufF1SgnqT']","","Poet"
"","[apdp.work.000072] ""Porter, Peter 
(1929-2010)"" (Author) - author","True","['rec7wAHVxo0a23WaU']","['recmEUmTLtGr6fY86']","Author"
"","[apdp.work.000051] ""Bates, Herbert Ernest ' H. E. Bates' 
(1905-1974)"" (Poet) - author","True","['recWjVCsb39gwm99K']","['recCvoN3FopsXy9Na']","Poet"
"","[apdp.work.000050apdp.work.000118] ""Lee, Laurence Edward Alan 'Laurie Lee' 
(1914-1997)"" (Poet) - author","True","['rec0PutxEfmNEmC3l']","['recdRMO3PmftHvFYu', 'reckiiD8hH5XnSKK0']","Poet"
"","[apdp.work.000050] ""Deutsch, André 
(1917-2000)"" (Author) - author","True","['recr3BSEX1dvRVuM7']","['recdRMO3PmftHvFYu']","Author"
"","[apdp.work.000036] ""Rosenthal, Macha Louis 'M. L. Rosenthal' 
(1917-1996)"" (Editor)","","['recudGgzO4XgX1dXC']","['rec7FGj6QhliH6dzm']","Editor"
"","[apdp.work.000037] ""Palmer, Herbert Edward 'Herbert Palmer' 
(1880-1961)"" (Author) - author","True","['recqw3g0tM5R49oBE']","['recdez9YS6iiak0Iz']","Author"
"","[apdp.work.000142] ""Day-Lewis, Sean 
(1931-)"" (Author) - author","True","['recr55fIJLn9e1GpJ']","['rec3In900frmJM1s6']","Author"
"","[apdp.work.000121] ""Grigson, Geoffrey Edward Harvey 'Geoffrey Grigson' 
(1905-1985)"" (Editor)","","['recVDoQ5EKoabJNlT']","['recRdUq8Br8TXiVYb']","Editor"
"","[apdp.work.000056] ""MacNiven, Ian S. 
(-)"" (Editor) - author","True","['rec4jfXgzRIMHzUdm']","['recg6HnUt3fwILZ7j']","Editor"
"","[apdp.work.000056] ""Moore, Harry T. 'Harry Thornton' 
(1908-1981)"" (Editor) - author","True","['recVgXf2BbMS8KR4Q']","['recg6HnUt3fwILZ7j']","Editor"
"","[apdp.work.000039] ""Duerden, Dennis 
(1929-2007)"" (Author) - author","True","['recUZFCzQHtupHXFt']","['recmYGcoQBpKjNR8M']","Author"
"","[apdp.work.000221] ""Alexander, Peter 'F.' 
(1949-2015)"" (Author) - author","True","['recG3aknQoFlrowIR']","['rec0Waiz4yLcPU4GB']","Author"
"","[apdp.work.000187] ""Jackson, Laura 'Riding Jackson' 
(1901-1991)"" (Poet) - author","True","['recVQiz53VAv3gxVq']","['recaxbq30e29jAqiu']","Poet"
"","[apdp.work.000187] ""Nye , Robert 
(1939-2016)"" (Editor)","","['recwMPuy0kTSsRffz']","['recaxbq30e29jAqiu']","Editor"
"","[apdp.work.000187] ""Friedmann, Elizabeth 
(-)"" (Editor)","","['recSkR0lmp3hTlYrd']","['recaxbq30e29jAqiu']","Editor"
"","[apdp.work.000187] ""Clark, Alan J. 
(-)"" (Editor)","","['recKHiCrgKt0CDXqP']","['recaxbq30e29jAqiu']","Editor"
"","[apdp.work.000165] ""Goddard,  Robert 
(1954-)"" (Author) - author","True","['recgdUFJBrUQKVtkx']","['recOsMdwn0ZuUdN5t']","Author"
"","[apdp.work.000200] ""MacNeice, Louis 
(1907-1963)"" (Author)","","['recW1oWEJVccvBrux']","['recZDYg4xjhR7UeVM']","Author"
"","[apdp.work.000207] ""ALLEN, Donald 'Donald Merriam Allen' 
(1912-2004)"" (Editor)","","['recz8en6UIDlr13D8']","['recLMnG43Jzw2JuFV']","Editor"
"","[apdp.work.000207] ""Creeley, Robert  'Robert White Creeley' 
(1926-2005)"" (Editor)","","['recpV17vXygOLZ3VE']","['recLMnG43Jzw2JuFV']","Editor"
"","[apdp.work.000206] ""Middleton, Christopher John 'Christopher Middleton' 
(1926-2015)"" (Editor)","","['recOlg0xWaXPQQSwV']","['recwF3fi8Zlc3W1TM']","Editor"
"","[apdp.work.000205] ""Trevelyan, Walter Raleigh 'Raleigh Trevelyan' 
(1923-2014)"" (Editor)","","['rec1p9bOwLlRLatdp']","['recR2P2QlXAFBYkYT']","Editor"
"","[apdp.work.000128] ""Belloc, Belloc 'Joseph Hilaire Pierre René Belloc' 
(1870-1953)"" (Poet)","","['reccBuGt0MueqV8X7']","['recBM0oD1IveSsDGl']","Poet"
"","[apdp.work.000188] ""Skinner, Martyn 
(1906-1993)"" (Poet) - author","True","['recPmKNsTtL2vRdH9']","['recKbjNA0DL7dqtPI']","Poet"
"","[apdp.work.000231] ""Taylor, Walt  
(-)"" (Editor) - author","True","['receHUOTou6CKzcsX']","['recpy5XauaQK2sXma']","Editor"
"","[apdp.work.000033] ""Mander, John 'John (Geoffrey Grylls) Mander' 
(1932-1978)"" (Author) - author","True","['recreJ45DNlIcHnOm']","['recYJHhpK5uouS13C']","Author"
"","[apdp.work.000031] ""Davies, Vivian Rees 'Rhys Davies' 
(1901-1971)"" (Author) - author","True","['recLImdC4kxNoSUAd']","['recJku5DxTCBMUUfV']","Author"
"","[apdp.work.000030] ""Sewell , Brocard 'Michael Seymour Gerveys Sewell' 
(2000-1912)"" (Author)","","['recdYlFQ3ijFwO0uH']","['recYGtNtkQWhIZlbx']","Author"
"","[apdp.work.000032] ""Coppens, Armand 
(-)"" (Author) - author","True","['recoCLAqZT61BBcNa']","['rec2yehR3z4mSksqL']","Author"
"","[apdp.work.000045] ""Sinclair, Andrew 'Andrew Annandale Sinclair' 
(1935-2019)"" (Author) - author","True","['receBdVY8hk3Hkeop']","['recGt2BMWFqcbBBvo']","Author"
"","[apdp.work.000120] ""Morgan, Edwin 'Edwin George Morgan' 
(1920-2010)"" (Editor)","","['rec8LB9SQMtghW09v']","['reclh2MvDB4LSwnYh']","Editor"
"","[apdp.work.000063] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Author) - author","True","['recOo2kpeQuQEciaC']","['rec8Ty7HmCC77i08v']","Author"
"","[apdp.work.000061] ""Oyono, Ferdinand Léopold 
(1929-2010)"" (Author)","","['recfRqmv7utWXnODQ']","['recRwHQAxik8B46Bo']","Author"
"","[apdp.work.000062] ""Ouologuem, Yambo 
(1940-2017)"" (Author) - author","True","['receclcSMXsDEZuZg']","['rec8rXiPz1JFNU1BA']","Author"
"","[apdp.work.000152] ""Lively, Penelope  Margaret  'Penelope Margaret Low' 
(1933-)"" (Author) - author","True","['rec0IzrDqEm0DLIkJ']","['recgQx8k9hpp8ICxt']","Author"
"","[apdp.work.000154] ""Ackroyd, Peter  
(1959-)"" (Author) - author","True","['rec9R8zN8UZNNiWFz']","['recA89E5btK2E0qXP']","Author"
"","[apdp.work.000153] ""Bawden, Nina 
(1925-2012)"" (Author) - author","True","['rec94M6UA5npcE3iA']","['recJ6K63IIFzH1hCy']","Author"
"","[apdp.work.000151] ""Moore, Brian 
(1921-1999)"" (Author) - author","True","['receq6FVwrxum4Nlb']","['recfNPfIyOqwjh1qe']","Author"
"","[apdp.work.000150] ""Murdoch, Iris 'Jean Iris Murdoch' 
(1919-1999)"" (Author) - author","True","['recJl7UlLVvsquc1G']","['recjfpOJgCFrGGr4H']","Author"
"","[apdp.work.000190] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Author) - author","True","['recmyildMjXhoC72X']","['recY1ttgbRulOt0Qr']","Author"
"","[apdp.work.000014] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['reclJWZxgUIYGwHZZ']",""
"","[apdp.work.000015] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['recqf5AgoWxY5fzil']",""
"","[apdp.work.000016] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['rech9xsbXffWuaqkb']",""
"","[apdp.work.000013] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['rectuFMfsvD4e3nlt']",""
"","[apdp.work.000196] ""Finney,  Patricia 'P.F. Chisholm/Grace Cavendish' 
(1958-)"" () - author","True","['recKqzYvgtb3A4PAb']","['reciySMdTuNlT1KUJ']",""
"","[apdp.work.000194] ""Smith, Wilbur Addison 
(1933-2021)"" () - author","True","['rec2wXH1DgA6w9gsm']","['recLLMZpsjwwepAtN']",""
"","[apdp.work.000197] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['rec6MKCxRtXvInDzi']",""
"","[apdp.work.000195] ""Rosenthal, Andrew 
(-)"" () - author","True","['reciFsKRfrlspgfEO']","['reccK9hXzY4rroF2I']",""
"","[apdp.work.000093] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['recfy3j1ij2eYXDk3']",""
"","[] ""Levin, Henry Bernard 'Bernard Levin' 
(1928-2004)"" (Editor)","","['rechrFvsM9IgeekmP']","","Editor"
"","[apdp.work.000228] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" () - author","True","['rec9K8rwRHOdeLU5I']","['recGLUXQriFhn9ruo']",""
"","[apdp.work.000100] ""Bradbury, Malcolm Stanley 
(1932-2000)"" (Author) - author","True","['recpUA0b1wYg1IvfB']","['recwrRH2lpO7jidc6']","Author"
"","[apdp.work.000098] ""Fuller, John 
(1937-)"" (Author) - author","True","['recEo0CKI8eV72hLC']","['recCpK66n4ey3uLXc']","Author"
"","[apdp.work.000099] ""Mason, Anita 'Anita Frances Mason' 
(1942-2020)"" (Author) - author","True","['recfFG5FSIYbD9JbF']","['rectPbfdcQa9oA7wy']","Author"
"","[apdp.work.000096] ""Rushdie, Salman 
(1947-)"" () - author","True","['recEzmQ9oZ8cnWoAM']","['reck8eQI91uzz69Pd']",""
"","[apdp.work.000097] ""Swift, Graham 'Graham Colin Swift' 
(1949-)"" (Author) - author","True","['recFfeXqBPYuaT7Xd']","['recKsUyOD9JjrxpGZ']","Author"
"","[apdp.work.000043] ""Naipaul , Shivadhar Srinivasa  'Shiva Naipaul' 
(1945-1985)"" (Author) - author","True","['rec4EoigWkQ2geJe9']","['rec3zod8gJYZY3kZb']","Author"
"","[apdp.work.000077] ""Naipaul, V. S. 
(1932-2018)"" (Author) - author","True","['recftR57TlJLZMFOx']","['recAx8ASB2DFnXODF']","Author"
"","[apdp.work.000079] ""Bradbury, Malcolm Stanley 
(1932-2000)"" (Editor) - author","True","['recpUA0b1wYg1IvfB']","['rec98DavqLD9Xlc6O']","Editor"
"","[apdp.work.000078] ""Highsmith, Mary Patricia 
(1921-1995)"" (Author)","","['recaLhmI1TnOXsrjy']","['recsK6qsDdvUm4wZv']","Author"
"","[apdp.work.000076] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" (Author) - author","True","['rec9K8rwRHOdeLU5I']","['recK4VUCvImqkQ0aI']","Author"
"","[apdp.work.000164] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" (Author) - author","True","['rec9K8rwRHOdeLU5I']","['rec6RiQFMwBluzmH5']","Author"
"","[apdp.work.000082] ""Russell , Henry Kenneth Alfred  'Ken Russell ' 
(1927-2011)"" (Author)","","['recIEhteR1fnlQNH5']","['recXa5IzB3Jrxpx1F']","Author"
"","[apdp.work.000089] ""Briggs, Asa 
(1921-2016)"" (Author)","","['recw62dIjZMeaKyGx']","['rec1uI2m4fgkZgIZ3']","Author"
"","[apdp.work.000088] ""Carpenter , Humphrey William Bouverie 'Humphrey Carpenter ' 
(1046-2005)"" (Editor)","","['recuA9iDAITkPZANf']","['rec0yUSWyZWsODX1O']","Editor"
"","[apdp.work.000085] ""Pawel, Ernst 
(1920-1994)"" (Author)","","['reccjmVhEpX2qJKn4']","['recfAvt89smXwzCyu']","Author"
"","[apdp.work.000083] ""Redondi, Pietro 
(1950-)"" (Author)","","['recrFaAm3Kv88BgX3']","['recxKgMSV77viu7tT']","Author"
"","[apdp.work.000084] ""Phillips, Mark Salber  'Mark Phillips' 
(-)"" (Author)","","['rec1BxY7UWKfrWWOR']","['recQwy3htecBoMQlk']","Author"
"","[apdp.work.000087] ""Gifford, Don 
(1919-2000)"" (Author)","","['recG0M5ay3xJI9XLK']","['recDMS3N5dOOERrkM']","Author"
"","[apdp.work.000086] ""Jardin, André 
(1912-1996)"" (Author)","","['recnJDp7SvPmZyHE5']","['recT9I8oWhwqyBvYy']","Author"
"","[] ""Coetzee, John Maxwell ' -J. M. ' 
(1940-)"" (Author)","","['rec9K8rwRHOdeLU5I']","","Author"
"","[apdp.work.000004] ""Bishop, Morris Gilbert 
(1893-1973)"" (Author) - author","True","['recsPYAwnUAotcEpy']","['rec36CETcNYW7lkDk']","Author"
"","[apdp.work.000003] ""Munro, Alice ' -Alice Ann Laidlaw ' 
(1931-)"" ()","","['recYvHS3XNKHjAGXx']","['recbT644O14fELliY']",""
"","[apdp.work.000044] ""Gordon, Lyndall 
(1941-)"" (Author) - author","True","['recHrXIk1RP72ILAr']","['recK0MHLPqaAjR7jb']","Author"
"","[apdp.work.000010] ""Mapanje, Jack 'John Alfred Clement' 
(1944-)"" (Author) - author","True","['recURRbIgveOeoPqf']","['recnp8wwHA6JtJIqN']","Author"
"","[apdp.work.000091] ""Plomer, William 
(1903-1973)"" (Editor)","","['rechXmQTzrc8eiWTu']","['recXtnEDebHcUH4wI']","Editor"
"","[apdp.work.000091] ""Thwaite, Anthony 
(-)"" (Editor)","","['recDX3sGmfHd5E1KP']","['recXtnEDebHcUH4wI']","Editor"
"","[apdp.work.000091] ""Corke, Hillary 
(-)"" (Editor)","","['recgOrm1SGmjuzXxl']","['recXtnEDebHcUH4wI']","Editor"
"","[apdp.work.000442]  (Mentioned Poet)","","","['rec7TLoaT4qt5rJId']","Mentioned Poet"
"","[apdp.work.000299]  (Mentioned Poet)","","","['reckDzPohB693l1tf']","Mentioned Poet"
"","[]  ()","","","",""
"","[]  ()","","","",""
"","[]  ()","","","",""
"","[]  ()","","","",""
"","[apdp.work.000776apdp.work.000790] ""Royston, Robert 
(-)"" (Editor)","","['reco6L7VA8bdw1tre']","['recR6w3rYnG6t51Dz', 'recQxsP6P9tBEvQ8j']","Editor"
"","[apdp.work.000777] ""Brutus, Dennis Vincent 
(1924-2009)"" (Author) - author","True","['recaLBDKPomp4cstB']","['recxARmth9pH7ikuN']","Author"
"","[apdp.work.000778] ""Brutus, Dennis Vincent 
(1924-2009)"" (Author) - author","True","['recaLBDKPomp4cstB']","['recFNN7bGZ1vT3Wuh']","Author"
"","[apdp.work.000779] ""Brutus, Dennis Vincent 
(1924-2009)"" (Author) - author","True","['recaLBDKPomp4cstB']","['rec6rtGaLaImDdS7R']","Author"
"","[apdp.work.000783] ""Hughes, Langston 
(1901-1967)"" (Editor)","","['rec2CIPZQriDcjGVE']","['rec1peCCHUyhvXLB6']","Editor"
"","[apdp.work.000783] ""Bontemps , Arna Wendell 
(1902-1973)"" (Editor)","","['recorD2RBDThrvT21']","['rec1peCCHUyhvXLB6']","Editor"
"","[apdp.work.000784] ""Brown, Sterling Allen 
(1901-1989)"" (Editor)","","['recjTn7kYwxXI6PSV']","['receBnH43UE58aYmp']","Editor"
"","[apdp.work.000784] ""Davis, Arthur Paul 
(1904-1996)"" (Editor)","","['recySJY6KqscA33eX']","['receBnH43UE58aYmp']","Editor"
"","[apdp.work.000784] ""Lee, Ulysses Grant Jr 
(1913-1969)"" (Editor)","","['recjM84TqPkS9iUjQ']","['receBnH43UE58aYmp']","Editor"
"","[apdp.work.000785] ""Senghor, Léopold Sédar 
(1906-2001)"" (Author) - author","True","['recBdxaNWIHd4zhkg']","['recrghzarckXlh4RW']","Author"
"","[apdp.work.000787] ""July , Robert W. 
(-)"" (Author) - author","True","['recfqr1WWaSAph4dn']","['recHheEy0WYTew1Nj']","Author"
"","[apdp.work.000786] ""Senghor, Léopold Sédar 
(1906-2001)"" (Author) - author","True","['recBdxaNWIHd4zhkg']","['recX4073ZKsIJsgM3']","Author"
"","[apdp.work.000788] ""Morgenthau, Ruth Schachter 
(1931-)"" (Author) - author","True","['recMyFvel4wh77faq']","['recwGrBzG7kun0jMe']","Author"
"","[] ""Brutus, Dennis 'Vincent' 
(-)"" (Poet)","","['recbdbtyjzeiO9Dg3']","","Poet"
"","[apdp.work.000793] ""Brutus, Dennis 'Vincent' 
(-)"" () - author","True","['recbdbtyjzeiO9Dg3']","['rec35jIvTdVwrENLA']",""
"","[apdp.work.000791] ""Brutus, Dennis 'Vincent' 
(-)"" () - author","True","['recbdbtyjzeiO9Dg3']","['recVdy96hUDqSuXKh']",""
"","[apdp.work.000792] ""Brutus, Dennis 'Vincent' 
(-)"" () - author","True","['recbdbtyjzeiO9Dg3']","['recfki1p8zgLtljac']",""
